system:index,Wetland,annual_total_precipitation,subwetland,year,.geo
00000000000000000056_2,Coorong and Murray Mouth,335.50698198477426,Murray Mouth,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_3,Coorong and Murray Mouth,387.86508108494326,Murray Mouth,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_4,Coorong and Murray Mouth,297.88085776029845,Murray Mouth,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_5,Coorong and Murray Mouth,392.854378919508,Murray Mouth,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_6,Coorong and Murray Mouth,198.85475665634755,Murray Mouth,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_7,Coorong and Murray Mouth,206.50757620568368,Murray Mouth,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_8,Coorong and Murray Mouth,294.732203785111,Murray Mouth,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_9,Coorong and Murray Mouth,328.55209602748647,Murray Mouth,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_10,Coorong and Murray Mouth,288.26878377690036,Murray Mouth,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_11,Coorong and Murray Mouth,341.22744977053475,Murray Mouth,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_12,Coorong and Murray Mouth,329.9813972973356,Murray Mouth,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_13,Coorong and Murray Mouth,206.49896850632686,Murray Mouth,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_14,Coorong and Murray Mouth,213.6397027693543,Murray Mouth,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_15,Coorong and Murray Mouth,340.61190872192384,Murray Mouth,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_16,Coorong and Murray Mouth,269.49690101847926,Murray Mouth,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_17,Coorong and Murray Mouth,222.02725431919097,Murray Mouth,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_18,Coorong and Murray Mouth,180.95197299134497,Murray Mouth,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_19,Coorong and Murray Mouth,292.43134230024674,Murray Mouth,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_20,Coorong and Murray Mouth,289.91813034403555,Murray Mouth,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_21,Coorong and Murray Mouth,212.74192318822824,Murray Mouth,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_22,Coorong and Murray Mouth,297.07611452411203,Murray Mouth,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_23,Coorong and Murray Mouth,303.90505401831047,Murray Mouth,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_24,Coorong and Murray Mouth,258.56183433158725,Murray Mouth,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_25,Coorong and Murray Mouth,181.23272674597945,Murray Mouth,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_26,Coorong and Murray Mouth,187.41856774115095,Murray Mouth,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_27,Coorong and Murray Mouth,305.2362987151333,Murray Mouth,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_28,Coorong and Murray Mouth,360.72131279800453,Murray Mouth,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_29,Coorong and Murray Mouth,314.1967867365071,Murray Mouth,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_30,Coorong and Murray Mouth,229.23918122029772,Murray Mouth,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_31,Coorong and Murray Mouth,286.6750055925519,Murray Mouth,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_32,Coorong and Murray Mouth,343.47612229422026,Murray Mouth,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_33,Coorong and Murray Mouth,181.98341931829265,Murray Mouth,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_34,Coorong and Murray Mouth,229.03487140337626,Murray Mouth,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_35,Coorong and Murray Mouth,324.67749143862255,Murray Mouth,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_36,Coorong and Murray Mouth,312.42794025739033,Murray Mouth,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_37,Coorong and Murray Mouth,181.18798651928995,Murray Mouth,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_38,Coorong and Murray Mouth,219.96786831640733,Murray Mouth,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_39,Coorong and Murray Mouth,237.6640877742394,Murray Mouth,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_40,Coorong and Murray Mouth,229.13643979979497,Murray Mouth,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_41,Coorong and Murray Mouth,293.55907265251756,Murray Mouth,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_42,Coorong and Murray Mouth,197.30200587300692,Murray Mouth,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_43,Coorong and Murray Mouth,198.3756555145862,Murray Mouth,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_0,Coorong and Murray Mouth,2100.2407098335375,Coorong South Lagoon,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_1,Coorong and Murray Mouth,919.6964319275876,Coorong South Lagoon,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_2,Coorong and Murray Mouth,2402.551176391396,Coorong South Lagoon,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_3,Coorong and Murray Mouth,2757.745865077131,Coorong South Lagoon,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_4,Coorong and Murray Mouth,1619.0270301739374,Coorong South Lagoon,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_5,Coorong and Murray Mouth,2220.187381762617,Coorong South Lagoon,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_6,Coorong and Murray Mouth,1320.7499687702048,Coorong South Lagoon,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_7,Coorong and Murray Mouth,1617.244524887496,Coorong South Lagoon,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_8,Coorong and Murray Mouth,2348.010220466408,Coorong South Lagoon,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_9,Coorong and Murray Mouth,2496.5455214967915,Coorong South Lagoon,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_10,Coorong and Murray Mouth,2207.50288124178,Coorong South Lagoon,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_11,Coorong and Murray Mouth,2526.8467330857825,Coorong South Lagoon,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_12,Coorong and Murray Mouth,2200.9163674228334,Coorong South Lagoon,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_13,Coorong and Murray Mouth,1318.343401948144,Coorong South Lagoon,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_14,Coorong and Murray Mouth,1723.4410193866374,Coorong South Lagoon,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_15,Coorong and Murray Mouth,2610.048702945896,Coorong South Lagoon,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_16,Coorong and Murray Mouth,1904.7400823214475,Coorong South Lagoon,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_17,Coorong and Murray Mouth,1639.5155965599363,Coorong South Lagoon,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_18,Coorong and Murray Mouth,1379.1713799717384,Coorong South Lagoon,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_19,Coorong and Murray Mouth,2211.8503616435855,Coorong South Lagoon,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_20,Coorong and Murray Mouth,2119.1512021223703,Coorong South Lagoon,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_21,Coorong and Murray Mouth,1759.1985795184673,Coorong South Lagoon,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_22,Coorong and Murray Mouth,2077.99123535764,Coorong South Lagoon,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_23,Coorong and Murray Mouth,2101.5590877336613,Coorong South Lagoon,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_24,Coorong and Murray Mouth,1663.3490033126343,Coorong South Lagoon,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_25,Coorong and Murray Mouth,1127.3494030643915,Coorong South Lagoon,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_26,Coorong and Murray Mouth,1525.2856829956463,Coorong South Lagoon,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_27,Coorong and Murray Mouth,2125.578659990255,Coorong South Lagoon,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_28,Coorong and Murray Mouth,2539.8721821948598,Coorong South Lagoon,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_29,Coorong and Murray Mouth,2232.9742962351024,Coorong South Lagoon,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_30,Coorong and Murray Mouth,1772.3473782988158,Coorong South Lagoon,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_31,Coorong and Murray Mouth,1700.7799930838976,Coorong South Lagoon,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_32,Coorong and Murray Mouth,2401.91209117665,Coorong South Lagoon,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_33,Coorong and Murray Mouth,1192.2188224175397,Coorong South Lagoon,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_34,Coorong and Murray Mouth,1400.3377975971096,Coorong South Lagoon,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_35,Coorong and Murray Mouth,2320.4662048999,Coorong South Lagoon,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_36,Coorong and Murray Mouth,2014.0399310544426,Coorong South Lagoon,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_37,Coorong and Murray Mouth,1344.0312049849363,Coorong South Lagoon,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_38,Coorong and Murray Mouth,1445.0806731778034,Coorong South Lagoon,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_39,Coorong and Murray Mouth,1687.296806538806,Coorong South Lagoon,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_40,Coorong and Murray Mouth,1511.5571557909836,Coorong South Lagoon,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_41,Coorong and Murray Mouth,1897.0292885034692,Coorong South Lagoon,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_42,Coorong and Murray Mouth,1293.2767370586303,Coorong South Lagoon,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_43,Coorong and Murray Mouth,1240.4627196106253,Coorong South Lagoon,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_0,Coorong and Murray Mouth,3139.23118462656,,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_1,Coorong and Murray Mouth,1497.2750390983094,,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_2,Coorong and Murray Mouth,3967.91415607041,,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_3,Coorong and Murray Mouth,4497.8922009192265,,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_4,Coorong and Murray Mouth,2772.1851709281686,,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_5,Coorong and Murray Mouth,3865.7435654252195,,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_6,Coorong and Murray Mouth,2178.2300446825866,,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_7,Coorong and Murray Mouth,2549.017963453367,,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_8,Coorong and Murray Mouth,3742.3490117302144,,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_9,Coorong and Murray Mouth,3992.6317176837547,,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_10,Coorong and Murray Mouth,3701.235005893895,,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_11,Coorong and Murray Mouth,4062.873112276489,,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_12,Coorong and Murray Mouth,3645.4428211721715,,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_13,Coorong and Murray Mouth,2254.8964480727327,,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_14,Coorong and Murray Mouth,2752.1953335306225,,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_15,Coorong and Murray Mouth,4239.404240388496,,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_16,Coorong and Murray Mouth,3277.6735585750316,,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_17,Coorong and Murray Mouth,2594.0747981618433,,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_18,Coorong and Murray Mouth,2288.79748112945,,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_19,Coorong and Murray Mouth,3650.234968901614,,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_20,Coorong and Murray Mouth,3548.8544795489775,,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_21,Coorong and Murray Mouth,2771.463864958987,,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_22,Coorong and Murray Mouth,3433.767753602009,,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_23,Coorong and Murray Mouth,3571.1645165854798,,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_24,Coorong and Murray Mouth,2819.8436427467004,,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_25,Coorong and Murray Mouth,1879.714292173292,,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_26,Coorong and Murray Mouth,2448.909968869358,,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_27,Coorong and Murray Mouth,3565.5373804265378,,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_28,Coorong and Murray Mouth,4091.3692263671,,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_29,Coorong and Murray Mouth,3751.8658014484477,,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_30,Coorong and Murray Mouth,2883.8868592488993,,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_31,Coorong and Murray Mouth,2930.620450637856,,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_32,Coorong and Murray Mouth,4012.6541901158357,,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_33,Coorong and Murray Mouth,2024.551282223767,,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_34,Coorong and Murray Mouth,2387.6708257097825,,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_35,Coorong and Murray Mouth,3729.743316540063,,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_36,Coorong and Murray Mouth,3295.6965038949375,,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_37,Coorong and Murray Mouth,2126.7555655082065,,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_38,Coorong and Murray Mouth,2417.3210924480472,,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_39,Coorong and Murray Mouth,2709.2960183959385,,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_40,Coorong and Murray Mouth,2431.888520926354,,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_41,Coorong and Murray Mouth,3148.446675734426,,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_42,Coorong and Murray Mouth,2145.4511719916386,,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_43,Coorong and Murray Mouth,2043.2604123690544,,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_0,Corop Wetlands Complex,21.98838769057218,Gaynor Swamp,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_1,Corop Wetlands Complex,7.201513557808072,Gaynor Swamp,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_2,Corop Wetlands Complex,28.19135640929727,Gaynor Swamp,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_3,Corop Wetlands Complex,21.066675161380395,Gaynor Swamp,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_4,Corop Wetlands Complex,19.01704656937543,Gaynor Swamp,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_5,Corop Wetlands Complex,19.797306454415416,Gaynor Swamp,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_6,Corop Wetlands Complex,11.512293051270877,Gaynor Swamp,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_7,Corop Wetlands Complex,17.873224306574055,Gaynor Swamp,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_8,Corop Wetlands Complex,18.865697928503447,Gaynor Swamp,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_9,Corop Wetlands Complex,17.01699067143833,Gaynor Swamp,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_10,Corop Wetlands Complex,18.835623200734457,Gaynor Swamp,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_11,Corop Wetlands Complex,17.783720576529408,Gaynor Swamp,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_12,Corop Wetlands Complex,28.071736737793568,Gaynor Swamp,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_13,Corop Wetlands Complex,7.774131334529203,Gaynor Swamp,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_14,Corop Wetlands Complex,15.543841782270693,Gaynor Swamp,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_15,Corop Wetlands Complex,22.381021290199428,Gaynor Swamp,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_16,Corop Wetlands Complex,16.495400648958544,Gaynor Swamp,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_17,Corop Wetlands Complex,12.541568695330152,Gaynor Swamp,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_18,Corop Wetlands Complex,14.430912786371568,Gaynor Swamp,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_19,Corop Wetlands Complex,15.596980165500266,Gaynor Swamp,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_20,Corop Wetlands Complex,15.219541978836059,Gaynor Swamp,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_21,Corop Wetlands Complex,8.177791989083383,Gaynor Swamp,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_22,Corop Wetlands Complex,17.40495677321565,Gaynor Swamp,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_23,Corop Wetlands Complex,16.263413017403845,Gaynor Swamp,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_24,Corop Wetlands Complex,15.25368277605842,Gaynor Swamp,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_25,Corop Wetlands Complex,12.904795764474308,Gaynor Swamp,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_26,Corop Wetlands Complex,12.261051889494354,Gaynor Swamp,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_27,Corop Wetlands Complex,14.975480024019877,Gaynor Swamp,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_28,Corop Wetlands Complex,15.310389763233708,Gaynor Swamp,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_29,Corop Wetlands Complex,23.10338717956169,Gaynor Swamp,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_30,Corop Wetlands Complex,16.26654075688007,Gaynor Swamp,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_31,Corop Wetlands Complex,13.00529731348449,Gaynor Swamp,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_32,Corop Wetlands Complex,20.437002602745505,Gaynor Swamp,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_33,Corop Wetlands Complex,12.585050155134763,Gaynor Swamp,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_34,Corop Wetlands Complex,10.340828414056816,Gaynor Swamp,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_35,Corop Wetlands Complex,24.78378164440978,Gaynor Swamp,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_36,Corop Wetlands Complex,13.571842158074473,Gaynor Swamp,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_37,Corop Wetlands Complex,9.06998265724556,Gaynor Swamp,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_38,Corop Wetlands Complex,12.030299556956571,Gaynor Swamp,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_39,Corop Wetlands Complex,14.181347990503498,Gaynor Swamp,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_40,Corop Wetlands Complex,13.397988266570895,Gaynor Swamp,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_41,Corop Wetlands Complex,19.23887518901451,Gaynor Swamp,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_42,Corop Wetlands Complex,8.462348509302327,Gaynor Swamp,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000001_43,Corop Wetlands Complex,10.226219473165624,Gaynor Swamp,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_0,Corop Wetlands Complex,93.31751109431772,Lake Cooper,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_1,Corop Wetlands Complex,29.847678888545317,Lake Cooper,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_2,Corop Wetlands Complex,117.73403754234315,Lake Cooper,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_3,Corop Wetlands Complex,90.84073962744543,Lake Cooper,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_4,Corop Wetlands Complex,79.71025272677926,Lake Cooper,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_5,Corop Wetlands Complex,88.22381929439656,Lake Cooper,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_6,Corop Wetlands Complex,54.08543863717247,Lake Cooper,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_7,Corop Wetlands Complex,73.07216574865228,Lake Cooper,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_8,Corop Wetlands Complex,81.62795731179854,Lake Cooper,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_9,Corop Wetlands Complex,69.38958432534162,Lake Cooper,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_10,Corop Wetlands Complex,80.94665366902072,Lake Cooper,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_11,Corop Wetlands Complex,79.75556777785806,Lake Cooper,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_12,Corop Wetlands Complex,111.58543400483973,Lake Cooper,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_13,Corop Wetlands Complex,31.879875213959636,Lake Cooper,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_14,Corop Wetlands Complex,69.67189770165612,Lake Cooper,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_15,Corop Wetlands Complex,92.11296138202442,Lake Cooper,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_16,Corop Wetlands Complex,67.38010475775775,Lake Cooper,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_17,Corop Wetlands Complex,58.39628727856804,Lake Cooper,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_18,Corop Wetlands Complex,62.92812917793498,Lake Cooper,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_19,Corop Wetlands Complex,67.39943178401273,Lake Cooper,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_20,Corop Wetlands Complex,64.4132675970302,Lake Cooper,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002_21,Corop Wetlands Complex,35.72070853008943,Lake Cooper,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
